instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,proportion_of_stop_words_in_title,truth_mean,truth_median,truth_mode,label
1777,17,1194,16,999,15,690,0,0.0,1,0.0008375209380234506,0,0.0,15,0.01256281407035176,1,0.0625,128,0.12812812812812813,0,0.0,0,0.0,59,0.08550724637681159,-0.4,0,0,14,0,0,205,0.20520520520520522,0.0,0.8,0.6666667,0.6666667,1
1778,13,393,12,349,11,226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.07964601769911504,0.35,0,0,14,0,0,49,0.14040114613180515,0.08333333333333333,0.0,0.0,0.0,0
1779,15,192,14,144,11,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013888888888888888,0,0.0,0,0.0,13,0.13,-0.2,0,0,14,0,0,44,0.3055555555555556,0.07142857142857142,0.0,0.0,0.0,0
1780,325,424,309,376,221,226,1,0.003076923076923077,0,0.0,0,0.0,0,0.0,9,0.02912621359223301,5,0.013297872340425532,0,0.0,0,0.0,45,0.19911504424778761,0.1684794372294372,0,0,13,0,0,53,0.14095744680851063,0.17475728155339806,0.0,0.0,0.0,0
1781,25,746,24,666,16,419,1,0.04,3,0.004021447721179625,0,0.0,0,0.0,1,0.041666666666666664,8,0.012012012012012012,1,0.043478260869565216,4,0.006069802731411229,45,0.10739856801909307,0.15625,0,0,13,0,0,88,0.13213213213213212,0.3333333333333333,0.33333334,0.33333334,0.0,0
1782,8,73,5,65,5,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.015384615384615385,0,0.0,0,0.0,1,0.022222222222222223,0.0,0,0,14,0,0,22,0.3384615384615385,0.0,0.53333336,0.6666667,1.0,1
1783,10,46,10,41,10,20,0,0.0,2,0.043478260869565216,0,0.0,0,0.0,0,0.0,1,0.024390243902439025,0,0.0,0,0.0,0,0.0,0.0,0,0,8,0,0,3,0.07317073170731707,0.0,0.33333334,0.33333334,0.0,0
1784,14,87,14,79,14,71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02531645569620253,0,0.0,1,0.014285714285714285,16,0.22535211267605634,0.375,0,0,17,0,0,42,0.5316455696202531,0.0,0.4,0.6666667,0.6666667,1
1785,328,340,310,304,223,178,1,0.003048780487804878,0,0.0,0,0.0,0,0.0,9,0.02903225806451613,9,0.029605263157894735,0,0.0,0,0.0,26,0.14606741573033707,0.16133658008658008,0,0,12,0,0,17,0.05592105263157895,0.1774193548387097,0.0,0.0,0.0,0
1786,11,490,10,455,8,281,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.035164835164835165,0,0.0,3,0.006711409395973154,19,0.06761565836298933,0.0,0,0,15,0,0,87,0.1912087912087912,0.2,0.13333334,0.0,0.0,0
1787,13,110,12,100,11,63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02,0,0.0,1,0.01020408163265306,11,0.1746031746031746,0.0,0,0,17,0,0,14,0.14,0.0,0.73333335,0.6666667,1.0,1
1788,11,2122,11,1891,10,1242,0,0.0,0,0.0,0,0.0,3,0.001413760603204524,0,0.0,7,0.0037017451084082496,0,0.0,0,0.0,76,0.061191626409017714,-0.13333333333333333,0,0,19,1,1,249,0.13167636171337915,0.09090909090909091,0.6,0.6666667,0.6666667,1
1789,10,316,9,293,7,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006825938566552901,0,0.0,0,0.0,7,0.03608247422680412,0.5,0,0,15,0,0,62,0.21160409556313994,0.2222222222222222,0.26666668,0.33333334,0.33333334,0
1790,11,429,10,382,7,227,0,0.0,0,0.0,0,0.0,2,0.004662004662004662,0,0.0,1,0.002617801047120419,0,0.0,0,0.0,10,0.04405286343612335,0.5,0,0,15,0,0,39,0.10209424083769633,0.3,0.53333336,0.33333334,0.33333334,0
1791,9,800,9,700,9,414,0,0.0,8,0.01,0,0.0,4,0.005,1,0.1111111111111111,19,0.027142857142857142,0,0.0,0,0.0,6,0.014492753623188406,0.31666666666666665,0,0,13,0,0,45,0.06428571428571428,0.0,0.73333335,0.6666667,0.6666667,1
1792,9,148,9,127,9,78,0,0.0,4,0.02702702702702703,0,0.0,3,0.02027027027027027,0,0.0,1,0.007874015748031496,0,0.0,0,0.0,5,0.0641025641025641,0.0,0,0,11,0,1,23,0.18110236220472442,0.0,0.33333334,0.33333334,0.0,0
1793,6,411,6,361,5,233,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.01662049861495845,0,0.0,0,0.0,5,0.02145922746781116,0.0,0,0,20,0,0,66,0.18282548476454294,0.16666666666666666,0.26666668,0.33333334,0.0,0
1794,12,353,12,325,10,212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.009230769230769232,0,0.0,0,0.0,10,0.04716981132075472,0.1,0,0,12,0,0,68,0.20923076923076922,0.16666666666666666,0.06666667,0.0,0.0,0
1795,10,293,10,265,8,156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.011320754716981131,0,0.0,0,0.0,12,0.07692307692307693,0.25,0,0,15,0,0,25,0.09433962264150944,0.2,0.26666668,0.33333334,0.33333334,0
1796,14,814,12,735,9,443,0,0.0,0,0.0,0,0.0,2,0.002457002457002457,0,0.0,6,0.00816326530612245,0,0.0,0,0.0,17,0.03837471783295711,0.0,0,0,15,0,0,96,0.1306122448979592,0.25,0.53333336,0.6666667,0.6666667,1
1797,24,615,20,567,16,351,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.014109347442680775,0,0.0,0,0.0,17,0.04843304843304843,-0.033333333333333326,0,0,16,0,0,44,0.07760141093474426,0.2,0.33333334,0.33333334,0.33333334,0
1798,14,350,12,309,10,193,0,0.0,1,0.002857142857142857,0,0.0,0,0.0,0,0.0,5,0.016181229773462782,0,0.0,2,0.006472491909385114,15,0.07772020725388601,-0.5,0,0,15,0,0,41,0.13268608414239483,0.16666666666666666,0.4,0.33333334,0.0,0
1799,6,1238,6,1129,4,691,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.015057573073516387,0,0.0,0,0.0,3,0.004341534008683068,0.0,0,0,16,1,0,85,0.07528786536758193,0.3333333333333333,0.53333336,0.33333334,0.33333334,0
1800,13,2182,13,1980,9,1214,0,0.0,0,0.0,0,0.0,1,0.00045829514207149406,0,0.0,16,0.00808080808080808,0,0.0,0,0.0,89,0.07331136738056013,0.0,0,0,19,1,1,224,0.11313131313131314,0.3076923076923077,0.73333335,1.0,1.0,1
1801,8,78,8,67,7,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.04477611940298507,0,0.0,0,0.0,4,0.0851063829787234,0.13636363636363635,0,0,12,0,0,16,0.23880597014925373,0.125,0.33333334,0.33333334,0.0,0
1802,18,588,17,536,16,281,0,0.0,6,0.01020408163265306,0,0.0,0,0.0,0,0.0,22,0.041044776119402986,0,0.0,0,0.0,9,0.03202846975088968,0.0,0,0,12,0,0,34,0.06343283582089553,0.0,0.4,0.33333334,0.33333334,0
1803,9,22,8,20,7,15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,2,0.13333333333333333,0.0,0,0,12,0,0,9,0.45,0.125,0.8,0.6666667,0.6666667,1
1804,10,406,10,370,10,233,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.01891891891891892,0,0.0,1,0.0028328611898017,3,0.012875536480686695,-0.2,0,0,15,0,0,44,0.11891891891891893,0.0,0.06666667,0.0,0.0,0
1805,16,2193,15,2000,13,1108,0,0.0,0,0.0,0,0.0,6,0.0027359781121751026,2,0.13333333333333333,42,0.021,0,0.0,0,0.0,47,0.042418772563176894,0.0,0,0,16,0,0,172,0.086,0.13333333333333333,0.33333334,0.33333334,0.0,0
1806,9,234,9,211,8,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.018957345971563982,0,0.0,0,0.0,10,0.07874015748031496,0.0,0,0,12,0,0,30,0.14218009478672985,0.1111111111111111,0.46666667,0.6666667,0.6666667,1
1807,9,77,8,74,7,39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02564102564102564,-0.1,0,0,13,0,0,8,0.10810810810810811,0.125,0.8,0.6666667,0.6666667,1
1808,12,30,12,26,8,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.038461538461538464,0,0.0,0,0.0,4,0.25,0.06818181818181818,0,0,8,0,0,8,0.3076923076923077,0.3333333333333333,0.33333334,0.33333334,0.0,0
1809,22,1335,21,1166,16,728,0,0.0,0,0.0,1,0.045454545454545456,0,0.0,0,0.0,18,0.015437392795883362,0,0.0,2,0.001710863986313088,50,0.06868131868131869,0.0625,0,0,16,0,0,132,0.11320754716981132,0.23809523809523808,0.6,0.6666667,0.6666667,1
1810,6,75,6,72,5,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,0,0.0,0,0.0,2,0.0425531914893617,0.06818181818181818,0,0,13,0,0,13,0.18055555555555555,0.16666666666666666,0.6666667,0.6666667,0.6666667,1
1811,13,565,12,517,9,312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.007736943907156673,0,0.0,0,0.0,27,0.08653846153846154,0.8,0,0,21,0,0,79,0.1528046421663443,0.25,0.06666667,0.0,0.0,0
1812,14,325,12,279,10,183,0,0.0,2,0.006153846153846154,0,0.0,2,0.006153846153846154,0,0.0,7,0.025089605734767026,0,0.0,1,0.0036231884057971015,5,0.0273224043715847,0.1,0,0,18,0,0,48,0.17204301075268819,0.16666666666666666,0.26666668,0.33333334,0.0,0
1813,9,750,9,638,8,396,0,0.0,0,0.0,0,0.0,2,0.0026666666666666666,0,0.0,8,0.012539184952978056,0,0.0,9,0.014469453376205787,0,0.0,0.2,0,0,15,0,0,63,0.0987460815047022,0.1111111111111111,0.46666667,0.6666667,0.6666667,1
1814,3,381,3,336,3,195,0,0.0,0,0.0,0,0.0,2,0.005249343832020997,0,0.0,4,0.011904761904761904,0,0.0,0,0.0,2,0.010256410256410256,0.3333333333333333,0,0,16,0,0,17,0.050595238095238096,0.0,0.26666668,0.33333334,0.0,0
1815,9,2008,9,1798,7,1121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.007230255839822024,0,0.0,0,0.0,87,0.07760927743086529,0.0,0,0,16,0,1,319,0.1774193548387097,0.2222222222222222,0.53333336,0.6666667,0.6666667,1
1816,10,1176,9,1024,9,607,0,0.0,0,0.0,0,0.0,3,0.002551020408163265,1,0.1111111111111111,19,0.0185546875,0,0.0,1,0.0009813542688910696,28,0.04612850082372323,0.3181818181818182,0,0,20,0,0,71,0.0693359375,0.0,0.73333335,1.0,1.0,1
1817,10,100,9,90,8,56,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,17,1,1,2,0.022222222222222223,0.0,0.73333335,0.6666667,1.0,1
1818,12,139,11,128,10,76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.015625,0,0.0,0,0.0,2,0.02631578947368421,0.8,0,0,15,0,0,16,0.125,0.09090909090909091,0.33333334,0.33333334,0.33333334,0
1819,9,27,8,21,7,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,0.25,0,0,10,0,0,1,0.047619047619047616,0.125,0.53333336,0.6666667,0.6666667,1
1820,7,506,7,451,6,292,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,9,0.019955654101995565,0,0.0,0,0.0,8,0.0273972602739726,-0.25,0,0,14,0,0,58,0.1286031042128603,0.14285714285714285,0.33333334,0.33333334,0.33333334,0
1821,8,1821,8,1652,7,1028,0,0.0,0,0.0,0,0.0,1,0.0005491488193300384,0,0.0,4,0.002421307506053269,0,0.0,0,0.0,62,0.06031128404669261,0.2,0,0,16,0,0,179,0.10835351089588378,0.125,0.46666667,0.33333334,0.33333334,0
1822,12,332,12,288,9,181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.010416666666666666,0,0.0,4,0.014492753623188406,14,0.07734806629834254,-0.625,0,0,12,0,0,67,0.2326388888888889,0.25,0.06666667,0.0,0.0,0
1823,13,1003,12,853,11,458,0,0.0,0,0.0,0,0.0,12,0.011964107676969093,0,0.0,3,0.0035169988276670576,0,0.0,9,0.010752688172043012,22,0.048034934497816595,0.0,0,0,15,0,0,40,0.04689331770222743,0.08333333333333333,0.73333335,0.6666667,1.0,1
1824,16,132,14,116,11,74,0,0.0,1,0.007575757575757576,0,0.0,2,0.015151515151515152,3,0.21428571428571427,6,0.05172413793103448,0,0.0,0,0.0,10,0.13513513513513514,-0.4,0,0,11,0,0,17,0.14655172413793102,0.14285714285714285,0.33333334,0.33333334,0.0,0
1825,12,137,10,116,10,75,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.008620689655172414,0,0.0,2,0.017543859649122806,1,0.013333333333333334,0.10000000000000003,0,0,15,0,0,26,0.22413793103448276,0.0,0.33333334,0.33333334,0.33333334,0
1826,329,797,310,655,226,396,1,0.00303951367781155,1,0.0012547051442910915,0,0.0,2,0.002509410288582183,8,0.025806451612903226,16,0.024427480916030534,0,0.0,4,0.006201550387596899,60,0.15151515151515152,0.1265712682379349,0,0,19,0,0,68,0.10381679389312977,0.18064516129032257,0.8,1.0,1.0,1
1827,18,433,13,355,12,222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.01971830985915493,0,0.0,4,0.011560693641618497,19,0.08558558558558559,0.0,0,0,11,0,0,44,0.12394366197183099,0.07692307692307693,0.13333334,0.0,0.0,0
1828,8,311,7,278,6,177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014388489208633094,0,0.0,1,0.0036496350364963502,21,0.11864406779661017,0.0,0,0,14,0,0,51,0.18345323741007194,0.14285714285714285,0.2,0.0,0.0,0
1829,9,1151,9,1043,7,659,0,0.0,0,0.0,0,0.0,1,0.0008688097306689834,1,0.1111111111111111,18,0.01725790987535954,0,0.0,4,0.00390625,43,0.06525037936267071,0.0,0,0,17,0,0,144,0.13806327900287632,0.2222222222222222,0.46666667,0.33333334,0.33333334,0
1830,12,1234,11,1136,8,702,0,0.0,0,0.0,0,0.0,2,0.0016207455429497568,0,0.0,10,0.008802816901408451,0,0.0,0,0.0,1,0.0014245014245014246,0.0,0,0,20,0,0,68,0.05985915492957746,0.2727272727272727,0.2,0.0,0.0,0
1831,11,490,10,455,8,281,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.035164835164835165,0,0.0,3,0.006711409395973154,19,0.06761565836298933,0.0,0,0,15,0,0,87,0.1912087912087912,0.2,0.4,0.33333334,0.33333334,0
1832,10,171,9,152,8,99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.02631578947368421,0,0.0,0,0.0,8,0.08080808080808081,0.0,0,0,12,0,0,36,0.23684210526315788,0.1111111111111111,0.2,0.0,0.0,0
1833,9,1388,8,1245,7,717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.015261044176706828,0,0.0,0,0.0,59,0.08228730822873083,-0.4,0,0,18,0,0,137,0.11004016064257029,0.125,0.6666667,0.6666667,1.0,1
1834,11,220,11,191,8,114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02617801047120419,0,0.0,0,0.0,15,0.13157894736842105,0.0,0,0,13,0,0,15,0.07853403141361257,0.2727272727272727,0.33333334,0.33333334,0.0,0
1835,12,590,11,488,8,314,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,10,0.020491803278688523,0,0.0,0,0.0,4,0.012738853503184714,1.0,0,0,17,0,0,120,0.2459016393442623,0.2727272727272727,0.4,0.33333334,0.33333334,0
1836,19,2135,17,1941,10,1199,0,0.0,0,0.0,0,0.0,1,0.000468384074941452,0,0.0,18,0.00927357032457496,0,0.0,0,0.0,146,0.12176814011676397,0.0,0,0,15,0,0,292,0.15043791859866049,0.4117647058823529,0.13333334,0.0,0.0,0
1837,12,729,12,672,10,381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.011904761904761904,0,0.0,0,0.0,26,0.06824146981627296,0.13636363636363635,0,0,15,0,0,97,0.14434523809523808,0.16666666666666666,0.06666667,0.0,0.0,0
1838,15,117,13,96,12,67,0,0.0,1,0.008547008547008548,0,0.0,3,0.02564102564102564,0,0.0,2,0.020833333333333332,0,0.0,0,0.0,8,0.11940298507462686,-0.25,0,0,10,1,0,21,0.21875,0.07692307692307693,0.26666668,0.0,0.0,0
1839,18,1669,18,1461,11,835,0,0.0,2,0.0011983223487118035,0,0.0,11,0.006590772917914919,0,0.0,27,0.018480492813141684,0,0.0,30,0.02148997134670487,36,0.04311377245508982,0.0,0,0,17,0,0,85,0.05817932922655715,0.3888888888888889,0.46666667,0.6666667,0.6666667,1
1840,10,305,9,269,8,142,0,0.0,1,0.003278688524590164,1,0.1,2,0.006557377049180328,0,0.0,1,0.0037174721189591076,0,0.0,0,0.0,1,0.007042253521126761,0.0,0,0,11,0,0,7,0.026022304832713755,0.0,0.73333335,1.0,1.0,1
1841,14,1174,14,991,9,606,0,0.0,2,0.0017035775127768314,0,0.0,0,0.0,0,0.0,31,0.03128153380423814,0,0.0,19,0.019791666666666666,45,0.07425742574257425,0.5,0,0,15,0,0,93,0.09384460141271443,0.21428571428571427,0.2,0.0,0.0,0
1842,10,1285,10,1124,8,681,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.006227758007117438,0,0.0,8,0.0072992700729927005,18,0.02643171806167401,-0.05681818181818182,0,0,16,0,0,140,0.12455516014234876,0.2,0.46666667,0.33333334,0.33333334,0
1843,12,152,12,125,7,80,0,0.0,0,0.0,0,0.0,3,0.019736842105263157,0,0.0,6,0.048,0,0.0,3,0.025,5,0.0625,-0.4,0,0,17,0,0,30,0.24,0.4166666666666667,0.4,0.33333334,0.0,0
1844,4,3167,4,2825,3,1688,0,0.0,0,0.0,0,0.0,1,0.00031575623618566466,0,0.0,49,0.017345132743362832,0,0.0,0,0.0,26,0.015402843601895734,0.0,0,0,19,0,0,320,0.11327433628318584,0.25,0.4,0.33333334,0.0,0
1845,10,180,10,158,8,106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0189873417721519,0,0.0,0,0.0,4,0.03773584905660377,-0.1,0,0,14,0,0,13,0.08227848101265822,0.2,0.46666667,0.33333334,0.0,0
1846,292,638,280,565,215,335,1,0.003424657534246575,0,0.0,0,0.0,0,0.0,8,0.02857142857142857,4,0.007079646017699115,0,0.0,0,0.0,16,0.04776119402985075,0.07903030303030302,0,0,14,0,0,48,0.08495575221238938,0.12857142857142856,0.06666667,0.0,0.0,0
1847,12,1417,12,1268,12,766,0,0.0,2,0.0014114326040931546,0,0.0,2,0.0014114326040931546,0,0.0,19,0.01498422712933754,0,0.0,0,0.0,2,0.0026109660574412533,0.0,0,0,17,0,0,164,0.12933753943217666,0.0,0.73333335,1.0,1.0,1
1848,19,219,18,204,13,123,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05555555555555555,5,0.024509803921568627,0,0.0,0,0.0,16,0.13008130081300814,0.0,0,0,14,0,0,28,0.13725490196078433,0.2777777777777778,0.4,0.33333334,0.0,0
1849,14,1649,13,1497,10,905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.01603206412825651,0,0.0,0,0.0,43,0.04751381215469613,0.0,0,0,14,0,0,149,0.09953239812959253,0.23076923076923078,0.06666667,0.0,0.0,0
1850,14,143,13,128,12,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0078125,0,0.0,0,0.0,5,0.06756756756756757,-0.1,0,0,13,0,0,14,0.109375,0.07692307692307693,0.26666668,0.33333334,0.0,0
1851,16,376,15,324,10,189,0,0.0,0,0.0,0,0.0,2,0.005319148936170213,0,0.0,9,0.027777777777777776,0,0.0,1,0.0031446540880503146,20,0.10582010582010581,0.5,0,0,13,0,0,29,0.08950617283950617,0.3333333333333333,0.8666667,1.0,1.0,1
1852,4,8,3,7,3,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,9,0,0,0,0.0,0.0,0.13333334,0.0,0.0,0
1853,12,219,12,203,10,121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.029556650246305417,0,0.0,0,0.0,15,0.12396694214876033,0.0,0,0,17,0,0,16,0.07881773399014778,0.16666666666666666,0.33333334,0.33333334,0.0,0
1854,7,1395,7,1222,6,756,0,0.0,0,0.0,0,0.0,2,0.0014336917562724014,0,0.0,20,0.016366612111292964,0,0.0,13,0.01086048454469507,12,0.015873015873015872,-0.875,0,0,14,0,0,134,0.10965630114566285,0.14285714285714285,0.8666667,1.0,1.0,1
1855,6,1223,6,1054,4,637,0,0.0,0,0.0,0,0.0,3,0.0024529844644317253,0,0.0,5,0.004743833017077799,0,0.0,6,0.0057306590257879654,30,0.04709576138147567,0.0,0,0,18,0,0,79,0.07495256166982922,0.3333333333333333,1.0,1.0,1.0,1
1856,9,1673,9,1524,7,862,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.00853018372703412,0,0.0,0,0.0,34,0.03944315545243619,0.0,0,0,19,0,0,146,0.09580052493438321,0.2222222222222222,0.33333334,0.33333334,0.0,0
1857,11,673,10,613,8,376,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.01468189233278956,0,0.0,0,0.0,15,0.0398936170212766,0.8,0,0,15,0,0,65,0.10603588907014681,0.2,0.2,0.33333334,0.33333334,0
1858,17,273,12,232,12,147,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.14965986394557823,0.0,0,0,13,0,0,48,0.20689655172413793,0.0,0.06666667,0.0,0.0,0
1859,16,1305,16,1178,12,704,0,0.0,0,0.0,0,0.0,3,0.0022988505747126436,0,0.0,21,0.017826825127334467,0,0.0,0,0.0,23,0.032670454545454544,0.06818181818181818,0,0,13,0,1,86,0.0730050933786078,0.25,0.6666667,0.6666667,0.6666667,1
1860,15,1439,13,1261,9,771,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.00951625693893735,0,0.0,12,0.00963855421686747,31,0.040207522697795074,0.13636363636363635,0,0,16,0,0,160,0.126883425852498,0.23076923076923078,0.26666668,0.33333334,0.0,0
1861,12,220,11,190,10,119,0,0.0,1,0.004545454545454545,0,0.0,2,0.00909090909090909,1,0.09090909090909091,2,0.010526315789473684,0,0.0,1,0.005291005291005291,5,0.04201680672268908,0.0,0,0,17,0,0,25,0.13157894736842105,0.09090909090909091,0.46666667,0.6666667,0.6666667,1
1862,13,439,13,373,12,212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.010723860589812333,0,0.0,10,0.027855153203342618,10,0.04716981132075472,0.0,0,0,12,0,0,35,0.0938337801608579,0.07692307692307693,0.26666668,0.0,0.0,0
1863,17,1188,14,1101,12,681,0,0.0,0,0.0,0,0.0,1,0.0008417508417508417,0,0.0,2,0.0018165304268846503,0,0.0,0,0.0,12,0.01762114537444934,0.0,0,0,15,0,0,239,0.21707538601271573,0.14285714285714285,0.33333334,0.33333334,0.33333334,0
1864,10,535,10,480,7,312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.060897435897435896,0.0,0,0,17,0,0,50,0.10416666666666667,0.3,0.33333334,0.0,0.0,0
1865,10,560,10,492,7,293,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.012195121951219513,0,0.0,0,0.0,21,0.07167235494880546,0.0,0,0,14,0,0,74,0.15040650406504066,0.3,0.2,0.0,0.0,0
1866,13,83,13,76,11,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013157894736842105,0,0.0,0,0.0,1,0.021739130434782608,0.0,0,0,14,0,0,9,0.11842105263157894,0.15384615384615385,0.26666668,0.33333334,0.0,0
1867,8,61,7,55,6,34,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,11,0,1,2,0.03636363636363636,0.14285714285714285,0.8,1.0,1.0,1
1868,19,667,17,578,15,347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.015570934256055362,0,0.0,5,0.008896797153024912,13,0.037463976945244955,0.1898989898989899,0,0,14,0,0,75,0.12975778546712802,0.11764705882352941,0.46666667,0.6666667,0.6666667,1
1869,27,343,23,304,17,181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006578947368421052,1,0.047619047619047616,4,0.013422818791946308,24,0.13259668508287292,0.0,0,0,13,0,0,26,0.08552631578947369,0.21739130434782608,0.4,0.33333334,0.33333334,0
1870,9,1495,9,1361,8,800,0,0.0,0,0.0,0,0.0,1,0.0006688963210702341,0,0.0,8,0.005878030859662013,0,0.0,0,0.0,61,0.07625,0.0,0,0,17,0,0,195,0.14327700220426157,0.1111111111111111,0.46666667,0.33333334,0.33333334,0
1871,12,1026,12,887,10,538,0,0.0,0,0.0,0,0.0,3,0.0029239766081871343,1,0.08333333333333333,9,0.010146561443066516,0,0.0,16,0.018518518518518517,50,0.09293680297397769,1.0,0,0,13,0,1,94,0.10597519729425028,0.16666666666666666,0.26666668,0.33333334,0.0,0
1872,9,38,6,35,6,21,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,9,0,1,5,0.14285714285714285,0.0,0.73333335,0.6666667,0.6666667,1
1873,14,579,14,486,7,343,0,0.0,0,0.0,0,0.0,2,0.0034542314335060447,0,0.0,6,0.012345679012345678,0,0.0,5,0.010615711252653927,13,0.037900874635568516,0.13636363636363635,0,0,17,0,0,55,0.11316872427983539,0.5,0.73333335,0.6666667,1.0,1
1874,10,68,10,63,7,38,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,2,0.031746031746031744,0,0.0,1,0.01639344262295082,3,0.07894736842105263,0.6,0,0,12,0,0,9,0.14285714285714285,0.3,0.53333336,0.6666667,0.6666667,1
1875,9,31,9,28,8,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07142857142857142,0,0.0,0,0.0,1,0.045454545454545456,0.5,0,0,10,0,0,9,0.32142857142857145,0.1111111111111111,0.53333336,0.6666667,0.6666667,1
1876,19,546,17,480,13,279,0,0.0,1,0.0018315018315018315,0,0.0,1,0.0018315018315018315,0,0.0,4,0.008333333333333333,0,0.0,4,0.008421052631578947,32,0.11469534050179211,0.07500000000000001,0,0,17,1,0,45,0.09375,0.23529411764705882,0.6666667,0.6666667,1.0,1
1877,5,993,5,876,5,627,0,0.0,0,0.0,0,0.0,1,0.0010070493454179255,0,0.0,12,0.0136986301369863,0,0.0,1,0.0012690355329949238,3,0.004784688995215311,0.5,0,0,13,0,0,131,0.1495433789954338,0.0,0.93333334,1.0,1.0,1
