instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,truth_mean,truth_median,truth_mode,label
447,14,647,13,548,10,359,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,1,0.07692307692307693,12,0.021897810218978103,0,0.0,4,0.007476635514018692,18,0.05013927576601671,0.0,0,0,17,0,0,133,0.2427007299270073,0.19999999997999998,0.0,0.0,0
448,11,1050,10,952,6,627,0,0.0,1,0.0009523809523809524,0,0.0,0,0.0,0,0.0,14,0.014705882352941176,0,0.0,0,0.0,27,0.0430622009569378,-0.125,0,0,16,0,0,188,0.19747899159663865,0.19999999997999998,0.3333333333,0.3333333333,0
449,17,349,17,296,17,184,0,0.0,3,0.008595988538681949,0,0.0,1,0.0028653295128939827,1,0.058823529411764705,6,0.02027027027027027,0,0.0,0,0.0,11,0.059782608695652176,0.04166666666666667,0,0,21,0,0,44,0.14864864864864866,0.53333333332,0.3333333333,0.3333333333,0
450,13,308,13,268,8,182,0,0.0,1,0.003246753246753247,0,0.0,0,0.0,1,0.07692307692307693,9,0.033582089552238806,0,0.0,1,0.003937007874015748,7,0.038461538461538464,0.0,0,0,13,0,0,53,0.19776119402985073,0.79999999998,1.0,1.0,1
451,10,277,10,249,7,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.008032128514056224,0,0.0,0,0.0,16,0.09696969696969697,-0.15,0,0,14,0,0,35,0.14056224899598393,0.19999999997999998,0.3333333333,0.3333333333,0
452,10,445,10,412,8,266,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0024271844660194173,0,0.0,0,0.0,2,0.007518796992481203,0.0,0,0,16,0,0,26,0.06310679611650485,0.0,0.0,0.0,0
453,10,991,10,851,8,475,0,0.0,0,0.0,0,0.0,1,0.0010090817356205853,0,0.0,8,0.009400705052878966,0,0.0,6,0.007151370679380214,7,0.014736842105263158,0.0,0,0,15,0,0,43,0.05052878965922444,0.39999999997999997,0.3333333333,0.3333333333,0
454,10,1257,8,1129,7,743,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,33,0.029229406554472984,0,0.0,3,0.0029154518950437317,43,0.05787348586810229,0.15,0,0,21,0,0,219,0.19397697077059345,0.0,0.0,0.0,0
455,11,488,11,456,9,276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.03260869565217391,0.0,0,0,18,0,0,51,0.1118421052631579,0.13333333332,0.0,0.0,0
456,16,174,14,150,8,86,0,0.0,2,0.011494252873563218,1,0.0625,5,0.028735632183908046,0,0.0,0,0.0,0,0.0,3,0.02040816326530612,9,0.10465116279069768,0.0,0,0,18,1,0,17,0.11333333333333333,0.46666666664,0.6666666666,0.6666666666,1
457,12,893,11,829,10,515,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.015681544028950542,0,0.0,0,0.0,38,0.07378640776699029,0.0,0,0,17,0,0,82,0.09891435464414958,0.06666666666,0.0,0.0,0
458,9,1387,9,1283,8,828,0,0.0,1,0.0007209805335255948,0,0.0,3,0.0021629416005767843,0,0.0,24,0.018706157443491817,0,0.0,0,0.0,10,0.012077294685990338,0.0,0,0,19,0,0,273,0.2127825409197194,0.13333333332,0.0,0.0,0
459,12,716,12,627,10,368,0,0.0,21,0.029329608938547486,0,0.0,2,0.002793296089385475,0,0.0,18,0.028708133971291867,0,0.0,4,0.00676818950930626,25,0.06793478260869565,0.6000000000000001,0,0,22,0,0,94,0.14992025518341306,0.26666666664,0.3333333333,0.3333333333,0
460,10,1035,10,930,8,567,0,0.0,1,0.000966183574879227,0,0.0,1,0.000966183574879227,0,0.0,18,0.01935483870967742,0,0.0,7,0.008177570093457943,44,0.07760141093474426,0.13636363636363635,0,0,15,0,0,118,0.12688172043010754,0.39999999995999996,0.3333333333,0.3333333333,0
461,12,1326,11,1200,9,791,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,1,0.09090909090909091,12,0.01,0,0.0,0,0.0,55,0.0695322376738306,0.2,0,0,16,0,0,141,0.1175,0.5333333333,0.3333333333,0.3333333333,0
462,15,680,13,582,13,384,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,21,0.03608247422680412,0,0.0,3,0.005208333333333333,3,0.0078125,0.0,0,0,14,0,0,76,0.13058419243986255,0.2,0.0,0.0,0
463,9,393,9,367,8,218,0,0.0,0,0.0,0,0.0,3,0.007633587786259542,0,0.0,2,0.005449591280653951,0,0.0,1,0.0027624309392265192,12,0.05504587155963303,0.0,0,0,12,0,0,46,0.12534059945504086,0.0,0.0,0.0,0
464,11,219,11,195,10,126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02564102564102564,0,0.0,0,0.0,5,0.03968253968253968,0.0,0,0,20,0,0,34,0.17435897435897435,0.06666666666,0.0,0.0,0
465,11,219,11,195,10,126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02564102564102564,0,0.0,0,0.0,5,0.03968253968253968,0.0,0,0,20,0,0,34,0.17435897435897435,0.13333333332,0.0,0.0,0
466,11,348,11,322,11,205,0,0.0,0,0.0,0,0.0,2,0.005747126436781609,0,0.0,3,0.009316770186335404,0,0.0,0,0.0,13,0.06341463414634146,0.0,0,0,15,0,0,59,0.18322981366459629,0.39999999997999997,0.3333333333,0.3333333333,0
467,12,714,10,630,10,377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.015873015873015872,0,0.0,5,0.008064516129032258,44,0.11671087533156499,-0.022727272727272724,0,0,14,0,0,67,0.10634920634920635,0.13333333332,0.0,0.0,0
468,12,525,12,464,8,292,0,0.0,1,0.0019047619047619048,0,0.0,1,0.0019047619047619048,1,0.08333333333333333,6,0.01293103448275862,0,0.0,0,0.0,10,0.03424657534246575,0.0,0,0,18,0,0,57,0.12284482758620689,0.26666666666,0.0,0.0,0
469,15,29,13,27,10,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.21428571428571427,-0.1875,0,0,11,0,0,5,0.18518518518518517,0.13333333332,0.0,0.0,0
470,33,260,30,239,19,153,0,0.0,0,0.0,1,0.030303030303030304,1,0.0038461538461538464,1,0.03333333333333333,20,0.08368200836820083,0,0.0,0,0.0,17,0.1111111111111111,-0.15555555555555559,0,0,16,0,0,71,0.29707112970711297,0.13333333332,0.0,0.0,0
471,17,439,15,398,15,276,0,0.0,3,0.00683371298405467,0,0.0,1,0.002277904328018223,2,0.13333333333333333,7,0.017587939698492462,0,0.0,0,0.0,24,0.08695652173913043,0.08333333333333334,1,1,18,0,0,107,0.26884422110552764,0.46666666664,0.6666666666,0.6666666666,1
472,9,97,8,83,7,56,0,0.0,2,0.020618556701030927,1,0.1111111111111111,2,0.020618556701030927,0,0.0,5,0.060240963855421686,0,0.0,0,0.0,14,0.25,-1.0,0,0,15,0,1,13,0.1566265060240964,0.73333333332,1.0,1.0,1
473,7,659,7,607,6,367,0,0.0,0,0.0,0,0.0,2,0.0030349013657056147,0,0.0,4,0.006589785831960461,0,0.0,0,0.0,21,0.05722070844686648,0.0,0,0,13,0,0,37,0.060955518945634266,0.0,0.0,0.0,0
474,12,388,11,329,11,211,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,20,0.060790273556231005,0,0.0,6,0.01875,51,0.24170616113744076,0.0,0,0,14,0,0,47,0.14285714285714285,0.46666666661999995,0.6666666666,0.6666666666,1
475,9,175,8,162,7,111,0,0.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.125,2,0.012345679012345678,0,0.0,0,0.0,7,0.06306306306306306,0.0,0,0,12,0,0,31,0.19135802469135801,0.2,0.0,0.0,0
476,6,1442,6,1251,5,713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.015187849720223821,0,0.0,12,0.009724473257698542,61,0.08555399719495091,0.0,1,1,19,0,0,130,0.10391686650679456,0.0,0.0,0.0,0
477,11,115,11,102,9,64,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,3,0.029411764705882353,0,0.0,1,0.01,8,0.125,-0.4,0,0,13,0,0,27,0.2647058823529412,0.13333333332,0.0,0.0,0
478,10,485,9,378,7,330,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.018518518518518517,0,0.0,0,0.0,14,0.04242424242424243,0.0,0,0,13,0,0,233,0.6164021164021164,0.0,0.0,0.0,0
479,7,425,7,379,6,241,0,0.0,0,0.0,0,0.0,1,0.002352941176470588,0,0.0,13,0.03430079155672823,0,0.0,0,0.0,4,0.016597510373443983,0.0,0,0,14,0,0,56,0.14775725593667546,0.0,0.0,0.0,0
480,10,703,10,628,8,385,0,0.0,0,0.0,0,0.0,3,0.004267425320056899,1,0.1,13,0.020700636942675158,0,0.0,0,0.0,13,0.033766233766233764,0.0,0,0,14,0,0,92,0.1464968152866242,0.46666666661999995,0.3333333333,0.3333333333,0
481,24,537,24,485,15,299,0,0.0,0,0.0,0,0.0,0,0.0,1,0.041666666666666664,3,0.006185567010309278,0,0.0,1,0.002079002079002079,24,0.0802675585284281,-0.11666666666666665,0,0,16,0,0,64,0.13195876288659794,0.0,0.0,0.0,0
482,11,613,10,542,10,343,0,0.0,0,0.0,0,0.0,1,0.0016313213703099511,0,0.0,9,0.016605166051660517,0,0.0,3,0.006036217303822937,37,0.10787172011661808,-0.3333333333333333,0,0,19,0,0,87,0.16051660516605165,0.13333333332,0.0,0.0,0
483,20,42,17,36,16,30,1,0.05,3,0.07142857142857142,0,0.0,0,0.0,1,0.058823529411764705,1,0.027777777777777776,0,0.0,0,0.0,2,0.06666666666666667,0.4,0,0,17,0,0,14,0.3888888888888889,0.33333333332,0.3333333333,0.3333333333,0
484,14,310,14,279,12,185,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,5,0.017921146953405017,0,0.0,1,0.0036496350364963502,26,0.14054054054054055,0.5,0,0,26,0,0,55,0.1971326164874552,0.0,0.0,0.0,0
485,8,661,8,570,6,375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.014035087719298246,0,0.0,1,0.0017730496453900709,42,0.112,-1.0,0,0,13,0,0,90,0.15789473684210525,0.7999999999599999,0.6666666666,0.6666666666,1
486,16,824,13,729,11,463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.019204389574759947,0,0.0,0,0.0,32,0.06911447084233262,0.0,0,0,15,0,0,46,0.06310013717421124,0.46666666664,0.3333333333,0.3333333333,0
487,16,1264,15,1117,13,751,0,0.0,0,0.0,0,0.0,2,0.0015822784810126582,0,0.0,31,0.02775290957923008,0,0.0,0,0.0,31,0.041278295605858856,0.0,0,0,15,0,0,268,0.23992837958818264,0.06666666666,0.0,0.0,0
488,14,496,13,449,10,274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.024498886414253896,0,0.0,6,0.013636363636363636,29,0.10583941605839416,0.0,0,0,14,0,0,68,0.1514476614699332,0.13333333332,0.0,0.0,0
489,17,398,15,344,12,206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0029069767441860465,0,0.0,3,0.008955223880597015,19,0.09223300970873786,0.0,0,0,15,0,0,55,0.15988372093023256,0.06666666666,0.0,0.0,0
490,17,919,14,822,11,567,0,0.0,0,0.0,0,0.0,2,0.002176278563656148,1,0.07142857142857142,21,0.025547445255474453,0,0.0,0,0.0,44,0.07760141093474426,-0.25,0,0,15,0,0,162,0.19708029197080293,0.06666666666,0.0,0.0,0
491,15,1020,14,918,11,570,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.016339869281045753,0,0.0,0,0.0,25,0.043859649122807015,5.551115123125783e-17,0,0,16,1,0,105,0.11437908496732026,0.59999999998,0.3333333333,0.3333333333,0
492,13,289,12,252,9,167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.011904761904761904,0,0.0,2,0.008032128514056224,8,0.04790419161676647,0.21666666666666667,0,0,13,0,0,30,0.11904761904761904,0.06666666666,0.0,0.0,0
493,9,632,9,580,7,392,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.006896551724137931,0,0.0,0,0.0,27,0.06887755102040816,-0.2,0,0,14,0,0,89,0.15344827586206897,0.0,0.0,0.0,0
494,9,325,9,294,8,221,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,22,0.07482993197278912,0,0.0,0,0.0,10,0.04524886877828054,-0.1,0,0,16,0,0,115,0.391156462585034,0.93333333332,1.0,1.0,1
495,12,334,12,307,10,196,0,0.0,1,0.0029940119760479044,0,0.0,0,0.0,1,0.08333333333333333,2,0.006514657980456026,0,0.0,0,0.0,22,0.11224489795918367,0.0,0,0,17,0,0,62,0.20195439739413681,0.0,0.0,0.0,0
496,6,769,6,700,6,463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.02142857142857143,0,0.0,0,0.0,15,0.032397408207343416,0.1,0,0,14,0,0,104,0.14857142857142858,0.06666666666,0.0,0.0,0
497,12,417,12,355,12,226,0,0.0,2,0.004796163069544364,0,0.0,0,0.0,1,0.08333333333333333,11,0.030985915492957747,0,0.0,2,0.005763688760806916,11,0.048672566371681415,0.5,0,0,17,0,0,38,0.10704225352112676,0.19999999997999998,0.3333333333,0.3333333333,0
498,11,74,11,65,9,53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03076923076923077,0,0.0,0,0.0,4,0.07547169811320754,-0.2,0,0,12,0,0,13,0.2,0.19999999997999998,0.3333333333,0.3333333333,0
499,11,223,9,202,7,126,0,0.0,0,0.0,0,0.0,1,0.004484304932735426,0,0.0,5,0.024752475247524754,0,0.0,3,0.015151515151515152,8,0.06349206349206349,-0.5,0,0,16,0,0,22,0.10891089108910891,0.26666666664,0.3333333333,0.3333333333,0
500,6,661,6,565,5,320,0,0.0,0,0.0,0,0.0,1,0.0015128593040847202,0,0.0,0,0.0,1,0.2,2,0.0037105751391465678,7,0.021875,0.75,0,0,17,0,0,8,0.01415929203539823,0.86666666666,1.0,1.0,1
501,8,1172,8,951,8,606,0,0.0,8,0.006825938566552901,0,0.0,2,0.0017064846416382253,0,0.0,58,0.060988433228180865,0,0.0,0,0.0,15,0.024752475247524754,0.35,0,0,22,0,0,170,0.17875920084121977,0.59999999996,0.6666666666,0.6666666666,1
502,9,1117,8,1017,8,653,0,0.0,0,0.0,0,0.0,3,0.0026857654431512983,0,0.0,12,0.011799410029498525,0,0.0,9,0.009018036072144289,10,0.015313935681470138,0.0,0,0,125,0,0,104,0.10226155358898721,0.46666666664,0.3333333333,0.3333333333,0
503,11,297,10,258,9,179,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,2,0.007751937984496124,0,0.0,2,0.007905138339920948,3,0.01675977653631285,0.15,0,0,12,0,0,13,0.050387596899224806,0.0,0.0,0.0,0
504,24,976,22,874,17,547,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.005720823798627002,0,0.0,2,0.002296211251435132,36,0.06581352833638025,0.0,0,0,15,0,0,48,0.05491990846681922,0.26666666664,0.0,0.0,0
505,15,603,14,549,12,350,0,0.0,0,0.0,0,0.0,1,0.001658374792703151,0,0.0,17,0.030965391621129327,0,0.0,0,0.0,10,0.02857142857142857,0.13636363636363635,0,0,19,0,0,81,0.14754098360655737,0.39999999997999997,0.3333333333,0.3333333333,0
506,12,954,11,862,9,587,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.027842227378190254,0,0.0,7,0.00831353919239905,42,0.07155025553662692,0.0,0,0,15,0,0,184,0.21345707656612528,0.0,0.0,0.0,0
507,14,490,14,414,14,240,0,0.0,0,0.0,0,0.0,4,0.00816326530612245,1,0.07142857142857142,16,0.03864734299516908,0,0.0,3,0.007712082262210797,4,0.016666666666666666,0.0,0,0,14,0,0,36,0.08695652173913043,0.26666666664,0.0,0.0,0
508,14,865,13,792,8,456,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,10,0.012626262626262626,0,0.0,0,0.0,23,0.05043859649122807,1.0,0,0,21,0,0,78,0.09848484848484848,0.79999999998,1.0,1.0,1
509,17,886,15,813,10,473,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.007380073800738007,0,0.0,0,0.0,30,0.06342494714587738,0.0,0,0,15,0,0,87,0.1070110701107011,0.19999999997999998,0.0,0.0,0
510,11,875,11,797,9,483,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.00878293601003764,0,0.0,0,0.0,42,0.08695652173913043,0.0,0,0,18,0,0,94,0.11794228356336262,0.06666666666,0.0,0.0,0
511,9,570,9,512,7,311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.005859375,1,0.125,11,0.02208835341365462,27,0.08681672025723473,0.1,0,0,15,0,0,19,0.037109375,0.86666666666,1.0,1.0,1
512,9,249,7,223,7,134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.013452914798206279,0,0.0,0,0.0,3,0.022388059701492536,0.0,0,0,18,0,0,31,0.13901345291479822,0.13333333332,0.0,0.0,0
513,13,149,12,135,9,86,0,0.0,0,0.0,0,0.0,1,0.006711409395973154,4,0.3333333333333333,0,0.0,0,0.0,0,0.0,8,0.09302325581395349,0.0,0,0,12,0,0,12,0.08888888888888889,0.3333333333,0.3333333333,0.3333333333,0
514,6,494,6,452,6,282,0,0.0,0,0.0,0,0.0,3,0.006072874493927126,0,0.0,6,0.01327433628318584,0,0.0,2,0.004484304932735426,15,0.05319148936170213,0.0,0,0,15,0,0,41,0.09070796460176991,0.13333333332,0.0,0.0,0
515,9,868,9,785,8,525,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,10,0.012738853503184714,0,0.0,0,0.0,11,0.02095238095238095,0.0,0,0,16,0,0,100,0.12738853503184713,0.0,0.0,0.0,0
516,10,1244,10,1153,9,750,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.009540329575021683,0,0.0,0,0.0,27,0.036,0.25,0,0,15,0,0,128,0.11101474414570685,0.13333333332,0.0,0.0,0
517,10,259,10,217,9,143,0,0.0,0,0.0,0,0.0,2,0.007722007722007722,0,0.0,2,0.009216589861751152,0,0.0,0,0.0,13,0.09090909090909091,0.0,0,0,15,0,0,34,0.15668202764976957,0.0,0.0,0.0,0
518,12,750,10,656,8,393,0,0.0,1,0.0013333333333333333,0,0.0,0,0.0,0,0.0,49,0.07469512195121951,0,0.0,2,0.00333889816360601,16,0.04071246819338423,0.0,0,0,16,0,0,77,0.1173780487804878,0.0,0.0,0.0,0
519,12,2732,11,2506,7,1417,0,0.0,0,0.0,0,0.0,1,0.00036603221083455345,2,0.18181818181818182,30,0.011971268954509178,0,0.0,25,0.01007658202337767,49,0.03458009880028229,0.0,1,1,16,0,0,206,0.08220271348762968,0.46666666664,0.3333333333,0.3333333333,0
520,10,378,10,339,8,202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0029498525073746312,0,0.0,0,0.0,22,0.10891089108910891,0.0,0,0,15,0,0,44,0.12979351032448377,0.13333333332,0.0,0.0,0
521,10,1057,10,942,7,527,0,0.0,0,0.0,0,0.0,1,0.000946073793755913,0,0.0,1,0.0010615711252653928,0,0.0,19,0.0208105147864184,9,0.017077798861480076,-1.0,0,0,18,0,0,70,0.07430997876857749,0.2,0.0,0.0,0
522,12,538,12,481,12,315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004158004158004158,0,0.0,5,0.01059322033898305,31,0.09841269841269841,0.5,0,0,16,0,0,61,0.12681912681912683,0.26666666664,0.3333333333,0.3333333333,0
523,16,331,16,293,10,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.013651877133105802,0,0.0,1,0.003484320557491289,21,0.11538461538461539,0.0,0,0,13,0,0,33,0.11262798634812286,0.66666666664,0.6666666666,0.6666666666,1
524,9,267,9,247,8,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.0728744939271255,0,0.0,0,0.0,19,0.1043956043956044,-0.25,0,0,16,0,0,96,0.38866396761133604,0.59999999996,0.6666666666,0.6666666666,1
525,12,266,10,243,10,154,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,9,0.037037037037037035,0,0.0,0,0.0,11,0.07142857142857142,0.13636363636363635,0,0,14,0,0,49,0.20164609053497942,0.0,0.0,0.0,0
526,36,186,34,167,14,104,0,0.0,0,0.0,0,0.0,1,0.005376344086021506,0,0.0,2,0.011976047904191617,2,0.0625,1,0.006097560975609756,4,0.038461538461538464,0.2333333333333333,0,0,20,0,0,7,0.041916167664670656,0.2,0.0,0.0,0
527,15,510,12,404,10,274,1,0.06666666666666667,21,0.041176470588235294,0,0.0,6,0.011764705882352941,1,0.08333333333333333,19,0.04702970297029703,0,0.0,2,0.004987531172069825,5,0.01824817518248175,0.40126262626262627,0,0,17,0,0,94,0.23267326732673269,0.46666666664,0.6666666666,0.6666666666,1
528,18,121,16,100,7,69,0,0.0,0,0.0,0,0.0,1,0.008264462809917356,0,0.0,6,0.06,0,0.0,6,0.06593406593406594,12,0.17391304347826086,0.0,0,0,12,0,0,18,0.18,0.59999999998,0.6666666666,1.0,1
529,10,608,10,550,9,345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.00909090909090909,0,0.0,0,0.0,13,0.03768115942028986,-0.6,0,0,14,0,0,92,0.16727272727272727,0.06666666666,0.0,0.0,0
530,13,839,11,749,9,473,0,0.0,0,0.0,0,0.0,3,0.003575685339690107,0,0.0,9,0.012016021361815754,0,0.0,4,0.005434782608695652,26,0.05496828752642706,0.4000000000000001,0,0,15,0,0,96,0.12817089452603472,0.06666666666,0.0,0.0,0
531,20,2050,19,1759,15,1045,0,0.0,0,0.0,1,0.05,1,0.0004878048780487805,0,0.0,14,0.007959067652075043,0,0.0,0,0.0,112,0.10717703349282297,0.25,0,0,17,0,0,228,0.129619101762365,0.0,0.0,0.0,0
532,16,373,15,322,14,195,0,0.0,0,0.0,0,0.0,1,0.002680965147453083,0,0.0,14,0.043478260869565216,0,0.0,4,0.012861736334405145,16,0.08205128205128205,0.0,0,0,13,0,0,46,0.14285714285714285,0.06666666666,0.0,0.0,0
533,10,539,9,483,8,306,0,0.0,0,0.0,0,0.0,3,0.0055658627087198514,1,0.1111111111111111,17,0.035196687370600416,0,0.0,2,0.0041841004184100415,10,0.032679738562091505,0.25,0,0,20,0,0,82,0.16977225672877846,0.26666666666,0.0,0.0,0
534,10,803,10,665,10,399,0,0.0,7,0.008717310087173101,0,0.0,2,0.0024906600249066002,0,0.0,16,0.02406015037593985,0,0.0,0,0.0,2,0.005012531328320802,0.5,0,0,12,0,0,93,0.13984962406015036,0.73333333332,1.0,1.0,1
535,12,505,12,469,11,310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0021321961620469083,0,0.0,0,0.0,19,0.06129032258064516,-0.15555555555555559,0,0,17,0,0,57,0.12153518123667377,0.0,0.0,0.0,0
536,12,773,9,687,7,459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.010189228529839884,0,0.0,2,0.002962962962962963,3,0.006535947712418301,0.007142857142857131,0,0,13,0,0,131,0.19068413391557495,0.0,0.0,0.0,0
537,13,311,13,271,7,179,0,0.0,4,0.012861736334405145,0,0.0,2,0.006430868167202572,0,0.0,10,0.03690036900369004,0,0.0,0,0.0,12,0.0670391061452514,-0.03571428571428571,0,0,17,0,0,39,0.14391143911439114,0.33333333332,0.0,0.0,0
538,8,276,8,246,7,163,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,5,0.02032520325203252,0,0.0,0,0.0,3,0.018404907975460124,0.3,0,0,17,0,0,26,0.10569105691056911,0.0,0.0,0.0,0
539,10,133,9,118,6,64,0,0.0,0,0.0,0,0.0,1,0.007518796992481203,0,0.0,3,0.025423728813559324,0,0.0,2,0.017391304347826087,8,0.125,0.0,0,0,12,0,0,13,0.11016949152542373,0.86666666664,1.0,1.0,1
540,20,284,19,250,19,162,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05263157894736842,2,0.008,0,0.0,0,0.0,6,0.037037037037037035,0.35,1,1,21,0,0,48,0.192,0.86666666664,1.0,1.0,1
541,17,446,16,400,15,253,0,0.0,5,0.011210762331838564,0,0.0,0,0.0,1,0.0625,14,0.035,0,0.0,3,0.007874015748031496,8,0.03162055335968379,0.7,0,0,17,0,0,42,0.105,0.26666666664,0.3333333333,0.3333333333,0
542,15,633,13,546,12,365,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,17,0.031135531135531136,0,0.0,1,0.0018656716417910447,31,0.08493150684931507,-0.2,0,0,21,0,0,95,0.17399267399267399,0.0,0.0,0.0,0
543,19,574,16,516,14,329,0,0.0,2,0.003484320557491289,0,0.0,0,0.0,0,0.0,7,0.013565891472868217,0,0.0,5,0.010224948875255624,22,0.0668693009118541,0.5,0,0,16,0,0,81,0.1569767441860465,0.13333333332,0.0,0.0,0
544,16,252,15,217,14,144,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,4,0.018433179723502304,0,0.0,1,0.004651162790697674,8,0.05555555555555555,0.0,0,0,14,0,0,31,0.14285714285714285,0.19999999997999998,0.0,0.0,0
545,14,225,12,199,9,117,0,0.0,1,0.0044444444444444444,0,0.0,0,0.0,1,0.08333333333333333,6,0.03015075376884422,0,0.0,0,0.0,20,0.17094017094017094,0.0,0,0,14,0,0,42,0.21105527638190955,0.13333333332,0.0,0.0,0
546,13,370,12,319,11,201,0,0.0,1,0.002702702702702703,0,0.0,1,0.002702702702702703,0,0.0,7,0.0219435736677116,0,0.0,6,0.019736842105263157,24,0.11940298507462686,0.25,0,0,19,0,0,46,0.14420062695924765,0.0,0.0,0.0,0
547,16,383,15,324,10,192,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.009259259259259259,0,0.0,2,0.006269592476489028,12,0.0625,0.3333333333333333,0,0,15,0,0,31,0.09567901234567901,0.0,0.0,0.0,0
548,11,320,11,287,7,166,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.024390243902439025,0,0.0,0,0.0,6,0.03614457831325301,-0.1,0,0,15,0,0,24,0.08362369337979095,0.86666666664,1.0,1.0,1
549,15,608,14,541,11,339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.012939001848428836,1,0.07692307692307693,1,0.00186219739292365,20,0.058997050147492625,0.0,0,0,14,0,0,43,0.07948243992606285,0.0,0.0,0.0,0
550,12,411,11,381,10,251,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.007874015748031496,0,0.0,0,0.0,28,0.11155378486055777,0.0,0,0,21,0,0,45,0.11811023622047244,0.3333333333,0.3333333333,0.0,0
551,15,503,14,468,10,289,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.010683760683760684,0,0.0,2,0.0045871559633027525,18,0.06228373702422145,0.0,0,0,23,0,0,50,0.10683760683760683,0.13333333332,0.0,0.0,0
552,17,401,17,374,17,227,0,0.0,0,0.0,0,0.0,0,0.0,2,0.11764705882352941,7,0.01871657754010695,0,0.0,0,0.0,16,0.07048458149779736,-0.07142857142857142,0,0,14,0,0,69,0.18449197860962566,0.5333333333,0.6666666666,0.6666666666,1
